bench,taffo_conf,scale,fpu_conf,arch,hw_float_support,hw_fixed_support,dynamic_pwr,time,sim_time,energy,hw_sw_config,rel_err_run,float_type_equivalent,mantissa,rel_err_sim,output_size,float_op_count_default,kernel_float_op_count_default,var_max,compile_time,lut,ff,dsp,energy_per_op,rel_err_pred,rel_err_pred_formal,fix_err_eq_fl_err,energy_pred,lut_share,ff_share,dsp_share,max_area_share,ml_error,energy_gain_rel,time_gain_rel,error_gain_rel,lut_gain_rel,ff_gain_rel,dsp_gain_rel,canon_arch,target_err,in_sim,in_pred,err_lt_target,min_dist,rel_err_diff,energy_diff,lut_diff,ff_diff,dsp_diff
seidel-2d,fixed,128,noFPU,noFPU_IMZm,0,1,0.054,4793120000.0,7919.172293827,258828480.0,noFPU_IMZm_fixed,0.0001188042868827,float32,24,0.0001189189839701,400,30360,29160,2566.399902,1042.947509765625,8342.0,5761.0,4.0,14138.862944162436,1.5258789062500016e-07,0.0078125,2048.0,429255878.9847716,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,3.449623597970093e-05,0.7493882937003241,0.5412248787835674,2131.417586180911,0.778244239201418,0.7674170773944319,0.4,IMZm,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,128,noFPU,noFPU_IM,0,0,0.039,25859700000.0,11019.180160214,1008528300.0,noFPU_IM_fixed,0.0001188042868827,float32,24,0.0001189189839701,400,30360,29160,2566.399902,1042.947509765625,7936.0,5725.0,4.0,17954.5875,1.5258789062500016e-07,0.0078125,2048.0,545101276.5,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,3.449623597970093e-05,2.920000542001748,2.920000542001748,2131.417586180911,0.7403675716018285,0.7626215532169974,0.4,IM,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,128,float19,float19_IMFZm,1,1,0.05,4777780000.0,6759.27819786,238889000.0,float19_IMFZm_fixed,0.0007823413232009,float19,11,0.0004594720845709,400,30360,29160,2566.399902,1024.87890625,10351.0,7317.0,6.0,13096.679316888043,0.0038555270635198,1.195073082111776e-06,16777216.0,397615184.060721,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0021916736061569,0.6916573481163152,0.5394927315307259,14035.655601492095,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,128,float24,float24_IMFZm,1,1,0.052,4777780000.0,6936.778816896,248444560.0,float24_IMFZm_fixed,0.0001391725862144,float24,16,0.0001274481012971,400,30360,29160,2566.399902,1061.153076171875,10699.0,7388.0,6.0,13394.331119544591,7.812499999999997e-05,3.0517578125e-05,524288.0,406651892.7893738,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,0.0004439282023326,0.7193236420409678,0.5394927315307259,2496.836650890637,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.001,0,1,True,0.376031986417776,0.17789241356315447,1.04,1.0336199401024055,1.009703430367637,1.0
seidel-2d,fixed,128,noFPU,noFPU_IMZm,0,1,0.054,4793120000.0,7919.172293827,258828480.0,noFPU_IMZm_fixed,0.0001188042868827,float32,24,0.0001189189839701,400,30360,29160,2566.399902,1042.947509765625,8342.0,5761.0,4.0,14138.862944162436,1.5258789062500016e-07,0.0078125,2048.0,429255878.9847716,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,3.449623597970093e-05,0.7493882937003241,0.5412248787835674,2131.417586180911,0.778244239201418,0.7674170773944319,0.4,IMZm,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,128,noFPU,noFPU_IM,0,0,0.039,25859700000.0,11019.180160214,1008528300.0,noFPU_IM_fixed,0.0001188042868827,float32,24,0.0001189189839701,400,30360,29160,2566.399902,1042.947509765625,7936.0,5725.0,4.0,17954.5875,1.5258789062500016e-07,0.0078125,2048.0,545101276.5,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,3.449623597970093e-05,2.920000542001748,2.920000542001748,2131.417586180911,0.7403675716018285,0.7626215532169974,0.4,IM,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,128,float19,float19_IMFZm,1,1,0.05,4777780000.0,6759.27819786,238889000.0,float19_IMFZm_fixed,0.0007823413232009,float19,11,0.0004594720845709,400,30360,29160,2566.399902,1024.87890625,10351.0,7317.0,6.0,13096.679316888043,0.0038555270635198,1.195073082111776e-06,16777216.0,397615184.060721,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0021916736061569,0.6916573481163152,0.5394927315307259,14035.655601492095,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.001,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,float,128,float32,float32_IMF,1,0,0.039,8856060000.0,8145.402322957,345386340.0,float32_IMF_float,5.5739563965770963e-08,float32,24,5.873233885706061e-08,400,30360,29160,2566.399902,,10719.0,7507.0,10.0,26569.725,1.5258789062500016e-07,4.882812500000004e-06,2048.0,806656851.0,0.1690694006309148,0.0592034700315457,0.0416666666666666,0.1690694006309148,7.14882126981474e-07,1.0,1.0,1.0,1.0,1.0,1.0,IMFfloat32,0.0001,1,0,True,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,128,float32,float32_IMFZm,1,1,0.054,4777780000.0,7254.528328427,258000120.0,float32_IMFZm_fixed,0.0001188055660422,float32,24,0.0001189189839701,400,30360,29160,2566.399902,1042.947509765625,11192.0,7543.0,10.0,13989.634724857686,1.5258789062500016e-07,0.0078125,2048.0,424725310.24667937,0.1765299684542586,0.05948738170347,0.0416666666666666,0.1765299684542586,3.449623597970093e-05,0.7469899359656205,0.5394927315307259,2131.440535041809,1.044127250676369,1.0047955241774345,1.0,IMZmFfloat32,0.0001,0,1,True,0.5667826782433564,2131.4405350418087,0.7469899359656205,1.044127250676369,1.0047955241774345,1.0
seidel-2d,fixed,128,noFPU,noFPU_IMZm,0,1,0.054,4793120000.0,7919.172293827,258828480.0,noFPU_IMZm_fixed,0.0001188042868827,float32,24,0.0001189189839701,400,30360,29160,2566.399902,1042.947509765625,8342.0,5761.0,4.0,14138.862944162436,1.5258789062500016e-07,0.0078125,2048.0,429255878.9847716,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,3.449623597970093e-05,0.7493882937003241,0.5412248787835674,2131.417586180911,0.778244239201418,0.7674170773944319,0.4,IMZm,0.0001,0,1,True,4.519002074793036,2131.4175861809103,0.7493882937003241,0.778244239201418,0.7674170773944319,0.4
seidel-2d,fixed,128,noFPU,noFPU_IM,0,0,0.039,25859700000.0,11019.180160214,1008528300.0,noFPU_IM_fixed,0.0001188042868827,float32,24,0.0001189189839701,400,30360,29160,2566.399902,1042.947509765625,7936.0,5725.0,4.0,17954.5875,1.5258789062500016e-07,0.0078125,2048.0,545101276.5,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,3.449623597970093e-05,2.920000542001748,2.920000542001748,2131.417586180911,0.7403675716018285,0.7626215532169974,0.4,IM,0.0001,0,1,True,5.287931606762971,2131.4175861809103,2.920000542001748,0.7403675716018285,0.7626215532169974,0.4
seidel-2d,float,128,float32,float32_IMF,1,0,0.039,8856060000.0,8145.402322957,345386340.0,float32_IMF_float,5.5739563965770963e-08,float32,24,5.873233885706061e-08,400,30360,29160,2566.399902,,10719.0,7507.0,10.0,26569.725,1.5258789062500016e-07,4.882812500000004e-06,2048.0,806656851.0,0.1690694006309148,0.0592034700315457,0.0416666666666666,0.1690694006309148,7.14882126981474e-07,1.0,1.0,1.0,1.0,1.0,1.0,IMFfloat32,1e-05,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,1,bfloat16,bfloat16_IMFZm,1,1,0.05,4791480000.0,7213.190304393,239574000.0,bfloat16_IMFZm_fixed,0.0043754197985239,bfloat16,8,0.0030481740772232,400,30360,29160,20.049999,932.534423828125,10431.0,7288.0,4.0,12505.559772296016,0.0399999999999999,1.1920928955078125e-07,134217728.0,379668794.6869071,0.1645268138801262,0.0574763406940063,0.0166666666666666,0.1645268138801262,0.0021343619787551,0.6955018904260104,0.5424914745322881,78497.56056855986,0.9731318219983208,0.9708272279206074,0.4,IMZmFbfloat16,0.01,0,1,True,1.0085983325046552,6.395179328020589,1.0,1.007728721862622,0.996036627032937,0.6666666666666666
seidel-2d,fixed,1,noFPU,noFPU_IMZm,0,1,0.054,4849140000.0,7818.055685822,261853560.0,noFPU_IMZm_fixed,2.652009197598615e-07,float32,24,2.6520105219831574e-07,400,30360,29160,20.049999,936.429931640625,8342.0,5761.0,4.0,14138.862944162436,1.5258789062500016e-07,0.0078125,2048.0,429255878.9847716,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,1.288801472370512e-05,0.7601811799059194,0.549019741043164,4.757857810286132,0.778244239201418,0.7674170773944319,0.4,IMZm,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,1,noFPU,noFPU_IM,0,0,0.04,27016500000.0,13935.909423557,1080660000.0,noFPU_IM_fixed,2.652009197598615e-07,float32,24,2.6520105219831574e-07,400,30360,29160,20.049999,936.429931640625,7936.0,5725.0,4.0,17954.5875,1.5258789062500016e-07,0.0078125,2048.0,545101276.5,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,1.288801472370512e-05,3.137239737650047,3.058808744208796,4.757857810286132,0.7403675716018285,0.7626215532169974,0.4,IM,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,1,float19,float19_IMFZm,1,1,0.05,4791480000.0,6809.417811726,239574000.0,float19_IMFZm_fixed,0.0006841746844147,float19,11,0.0003810368833834,400,30360,29160,20.049999,933.11279296875,10351.0,7317.0,6.0,13096.679316888043,0.0038555270635198,9.5367431640625e-07,16777216.0,397615184.060721,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0008188232977745,0.6955018904260104,0.5424914745322881,12274.489352412907,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,1,noFPU,noFPU_IMZm,0,1,0.054,4849140000.0,7818.055685822,261853560.0,noFPU_IMZm_fixed,2.652009197598615e-07,float32,24,2.6520105219831574e-07,400,30360,29160,20.049999,936.429931640625,8342.0,5761.0,4.0,14138.862944162436,1.5258789062500016e-07,0.0078125,2048.0,429255878.9847716,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,1.288801472370512e-05,0.7601811799059194,0.549019741043164,4.757857810286132,0.778244239201418,0.7674170773944319,0.4,IMZm,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,1,noFPU,noFPU_IM,0,0,0.04,27016500000.0,13935.909423557,1080660000.0,noFPU_IM_fixed,2.652009197598615e-07,float32,24,2.6520105219831574e-07,400,30360,29160,20.049999,936.429931640625,7936.0,5725.0,4.0,17954.5875,1.5258789062500016e-07,0.0078125,2048.0,545101276.5,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,1.288801472370512e-05,3.137239737650047,3.058808744208796,4.757857810286132,0.7403675716018285,0.7626215532169974,0.4,IM,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,1,float19,float19_IMFZm,1,1,0.05,4791480000.0,6809.417811726,239574000.0,float19_IMFZm_fixed,0.0006841746844147,float19,11,0.0003810368833834,400,30360,29160,20.049999,933.11279296875,10351.0,7317.0,6.0,13096.679316888043,0.0038555270635198,9.5367431640625e-07,16777216.0,397615184.060721,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0008188232977745,0.6955018904260104,0.5424914745322881,12274.489352412907,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,1,float24,float24_IMFZm,1,1,0.052,4791480000.0,6916.882327995,249156960.0,float24_IMFZm_fixed,1.8155463667713827e-05,float24,16,1.1860662055836084e-05,400,30360,29160,20.049999,932.708740234375,10699.0,7388.0,6.0,13394.331119544591,7.812499999999997e-05,3.0517578125e-05,524288.0,406651892.7893738,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,0.0001658544199227,0.7233219660430508,0.5424914745322881,325.71951367671016,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.0001,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
seidel-2d,fixed,1,float32,float32_IMFZm,1,1,0.054,4791480000.0,7156.993750849,258739920.0,float32_IMFZm_fixed,2.669826789829611e-07,float32,24,2.6520105219831574e-07,400,30360,29160,20.049999,936.429931640625,11192.0,7543.0,10.0,13989.634724857686,1.5258789062500016e-07,0.0078125,2048.0,424725310.24667937,0.1765299684542586,0.05948738170347,0.0416666666666666,0.1765299684542586,1.288801472370512e-05,0.7511420416600912,0.5424914745322881,4.789823600764347,1.044127250676369,1.0047955241774345,1.0,IMZmFfloat32,0.0001,0,1,True,1.9067990512143855,0.014705362742001515,1.0384615384615385,1.0460790728105431,1.020979967514889,1.6666666666666667
