bench,taffo_conf,scale,fpu_conf,arch,hw_float_support,hw_fixed_support,dynamic_pwr,time,sim_time,energy,hw_sw_config,rel_err_run,float_type_equivalent,mantissa,rel_err_sim,output_size,float_op_count_default,kernel_float_op_count_default,var_max,compile_time,lut,ff,dsp,energy_per_op,rel_err_pred,rel_err_pred_formal,fix_err_eq_fl_err,energy_pred,lut_share,ff_share,dsp_share,max_area_share,ml_error,energy_gain_rel,time_gain_rel,error_gain_rel,lut_gain_rel,ff_gain_rel,dsp_gain_rel,canon_arch
mvt,fixed,64,noFPU,noFPU_IM,0,0,0.047,615640000.0,1602.325138409,28935080.0,noFPU_IM_fixed,0.000104527543272,float32,24,0.0001049203502649,40,2080,1600,20409.599609,1057.822021484375,7936.0,5725.0,4.0,17954.5875,1.907348632812501e-07,0.0078125,2048.0,37345542.0,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,6.835644708366783e-06,0.6806402776091962,0.5647866133352905,2104.614581230654,0.7403675716018285,0.7626215532169974,0.4,IM
symm,fixed,64,noFPU,noFPU_IM,0,0,0.046,1224640000.0,3109.491643396,56333440.0,noFPU_IM_fixed,0.0009260543496875,float32,24,0.0009270155486936,160,4935,4560,175173.125,1152.651611328125,7936.0,5725.0,4.0,17954.5875,9.536743164062504e-08,0.0078125,2048.0,88605889.3125,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,1.1458516913733806e-05,0.6551493947128846,0.5554527476913587,25048.190616284017,0.7403675716018285,0.7626215532169974,0.4,IM
syr2k,fixed,64,noFPU,noFPU_IM,0,0,0.046,2900700000.0,4904.614579465,133432200.0,noFPU_IM_fixed,0.0003747730705498,float32,24,0.0003756421221569,256,8872,8296,31779.837891,1167.42138671875,7936.0,5725.0,4.0,17954.5875,1.1920928955078125e-07,0.0078125,2048.0,159293100.3,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,1.3051042645914734e-05,1.0831750769445079,0.9183440869746915,11876.825505505152,0.7403675716018285,0.7626215532169974,0.4,IM
syrk,fixed,64,noFPU,noFPU_IM,0,0,0.044,1481920000.0,4215.962540269,65204479.99999999,noFPU_IM_fixed,8.117883349468792e-06,float32,24,8.118446334982157e-06,256,4632,4216,26477.759766,1029.177490234375,7936.0,5725.0,4.0,17954.5875,5.960464477539063e-08,0.0078125,2048.0,83165649.30000001,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,4.6527075573768176e-06,0.6871690328106991,0.6090816427185743,369.82678857010467,0.7403675716018285,0.7626215532169974,0.4,IM
trmm,fixed,64,noFPU,noFPU_IM,0,0,0.048,738880000.0,2763.565454272,35466240.0,noFPU_IM_fixed,1.310804380001713e-05,float32,24,1.3108300940896408e-05,160,1805,1600,21348.0,1054.576171875,7936.0,5725.0,4.0,17954.5875,2.384185791015626e-08,0.0078125,2048.0,32408030.437500004,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,1.6043934116785902e-06,0.697740081872652,0.5959863199328902,452.47706908867434,0.7403675716018285,0.7626215532169974,0.4,IM
heat-3d,fixed,64,noFPU,noFPU_IM,0,0,0.053,216140000.0,2370.322507539,11455420.0,noFPU_IM_fixed,1e-09,float32,24,0.0,125,8350,8100,1664.0,1516.164794921875,7936.0,5725.0,4.0,17954.5875,2.441406250000003e-07,0.0078125,2048.0,149920805.625,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,1.2423468287219052e-05,0.21277178253682272,0.13649510577833912,1.0,0.7403675716018285,0.7626215532169974,0.4,IM
jacobi-1d,fixed,64,noFPU,noFPU_IM,0,0,0.051,210840000.0,594.978759175,10752840.0,noFPU_IM_fixed,8.184789980909577e-06,float32,24,8.184870296040983e-06,15,840,780,72.533333,901.02294921875,7936.0,5725.0,4.0,17954.5875,1.2715657552083325e-07,0.0078125,2048.0,15081853.500000002,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,1.3085031163109449e-06,0.06647292608246524,0.07168648891246251,217.36712158462797,0.7403675716018285,0.7626215532169974,0.4,IM
jacobi-2d,fixed,64,noFPU,noFPU_IM,0,0,0.056,3549560000.0,5532.326663781,198775360.0,noFPU_IM_fixed,0.0001830738824572,float32,24,0.0001831207689904,225,18250,16900,1028.266724,1117.4775390625,7936.0,5725.0,4.0,17954.5875,2.712673611111107e-07,0.0078125,2048.0,327671221.875,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,2.201728090933919e-05,0.8968873968993087,0.6406338549280777,830.7807780381987,0.7403675716018285,0.7626215532169974,0.4,IM
seidel-2d,fixed,64,noFPU,noFPU_IM,0,0,0.04,25859700000.0,13136.891268715,1034388000.0,noFPU_IM_fixed,2.252258971657461e-05,float32,24,2.252599542464532e-05,400,30360,29160,1283.199951,1021.838134765625,7936.0,5725.0,4.0,17954.5875,1.5258789062500014e-07,0.0078125,2048.0,545101276.5,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,2.9970089557630212e-05,2.9948723507710238,2.920000542001748,404.06827958692827,0.7403675716018285,0.7626215532169974,0.4,IM
2mm,fixed,512,noFPU,noFPU_IM,0,0,0.048,24660760000.0,9694.495881611,1183716480.0,noFPU_IM_fixed,0.0002190707417675,float32,24,0.0002191254021983,112,5700,5232,2574463744.0,1603.813720703125,7936.0,5725.0,4.0,17954.5875,1.3623918805803557e-07,1.1988281011581408,2048.0,102341148.75000001,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,0.00013778824915526008,8.39070705094535,6.8174494788930975,5797.498159863828,0.7403675716018285,0.7626215532169974,0.4,IM
3mm,fixed,512,noFPU,noFPU_IM,0,0,0.05,13630440000.0,5723.839709831,681522000.0,noFPU_IM_fixed,0.0006025551429229,float32,24,0.0006029316517625,72,5220,4800,3730322432.0,1391.92138671875,7936.0,5725.0,4.0,17954.5875,2.119276258680556e-07,1.737066745758055,2048.0,93722946.75000001,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,0.00019288200154832927,4.265632616396375,3.497818745445027,9152.267819387383,0.7403675716018285,0.7626215532169974,0.4,IM
atax,fixed,512,noFPU,noFPU_IM,0,0,0.048,5050720000.0,2594.562000375,242434560.0,noFPU_IM_fixed,0.0008197732715931,float32,24,0.000820435716221,22,2244,1760,1032335680.0,1024.427734375,7936.0,5725.0,4.0,17954.5875,3.4679066051136386e-07,0.4807187616825104,2048.0,40290094.35,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,0.0001181000851922559,4.895952811681726,4.181959693311474,12490.280880940625,0.7403675716018285,0.7626215532169974,0.4,IM
bicg,fixed,512,noFPU,noFPU_IM,0,0,0.041,646380000.0,1804.58922751,26501580.0,noFPU_IM_fixed,0.0002256228533351,float32,24,0.0002256749653187,42,2242,1760,1793303.375,1070.844482421875,7936.0,5725.0,4.0,17954.5875,1.816522507440477e-07,0.0078125,2048.0,40254185.175000004,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,1.8199943424751122e-05,0.6476563569180238,0.6318598604078282,4816.476941233852,0.7403675716018285,0.7626215532169974,0.4,IM
gemm,fixed,512,noFPU,noFPU_IM,0,0,0.046,1929940000.0,3461.973846657,88777240.0,noFPU_IM_fixed,0.0008713877285682,float32,24,0.0008750558507073,120,6352,5880,1638891.5,1120.76904296875,7936.0,5725.0,4.0,17954.5875,1.2715657552083325e-07,0.0078125,2048.0,114047539.80000001,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,3.4339752434231686e-05,0.6615404012704832,0.5464898967017036,30954.058144406823,0.7403675716018285,0.7626215532169974,0.4,IM
gemver,fixed,512,noFPU,noFPU_IM,0,0,0.05,9822040000.0,9366.476025577,491102000.0,noFPU_IM_fixed,0.0013084357033642,float32,24,0.0013130139636589,440,4640,4020,41561861652480.0,1542.99365234375,7936.0,5725.0,4.0,17954.5875,3.4679066051136395e-08,19353.74999999999,2048.0,83309286.0,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,0.00021094577056106445,6.034184480401206,4.948031273928989,31986.65155072429,0.7403675716018285,0.7626215532169974,0.4,IM
gesummv,fixed,512,noFPU,noFPU_IM,0,0,0.038,384320000.0,1351.041911423,14604160.0,noFPU_IM_fixed,0.000294644175105,float32,24,0.0002947320949628,16,1600,1072,2968781.0,1063.75732421875,7936.0,5725.0,4.0,17954.5875,2.384185791015625e-07,0.0078125,2048.0,28727340.000000004,0.12517350157728707,0.04514984227129337,0.016666666666666666,0.12517350157728707,2.8555551227005952e-05,0.6085472364824321,0.6405760384025602,8100.699042367505,0.7403675716018285,0.7626215532169974,0.4,IM
