bench,taffo_conf,scale,fpu_conf,arch,hw_float_support,hw_fixed_support,dynamic_pwr,time,sim_time,energy,hw_sw_config,rel_err_run,float_type_equivalent,mantissa,rel_err_sim,output_size,float_op_count_default,kernel_float_op_count_default,var_max,compile_time,lut,ff,dsp
jacobi-1d,fixed,1,bfloat16,bfloat16_IMF,1,0,0.045,211280000.0,551.952306741,9507600.0,bfloat16_IMF_fixed,0.004877643572677697,bfloat16,8,0.0023588793055819,15,840,780,10.0,1463.12109375,10053.0,7256.0,4.0
jacobi-2d,fixed,1,bfloat16,bfloat16_IMF,1,0,0.05,3486260000.0,5066.3154524,174313000.0,bfloat16_IMF_fixed,0.004402094148625415,bfloat16,8,0.0030916132002405,225,18250,16900,16.066668,939.12060546875,10053.0,7256.0,4.0
seidel-2d,fixed,1,bfloat16,bfloat16_IMF,1,0,0.037,26526480000.0,13243.723782914,981479760.0,bfloat16_IMF_fixed,0.004375419798523986,bfloat16,8,0.0030481740772232,400,30360,29160,20.049999,932.534423828125,10053.0,7256.0,4.0
heat-3d,fixed,1,bfloat16,bfloat16_IMF,1,0,0.053,217180000.0,2133.797878046,11510540.0,bfloat16_IMF_fixed,0.0,bfloat16,8,0.0,125,8350,8100,26.0,1220.0029296875,10053.0,7256.0,4.0
2mm,float,32,bfloat16,bfloat16_IMF,1,0,0.034,3617300000.0,2131.080091508,122988200.00000001,bfloat16_IMF_float,0.0036414725848386313,bfloat16,8,0.0312830299047304,112,5700,5232,628531.1875,,10053.0,7256.0,4.0
3mm,float,32,bfloat16,bfloat16_IMF,1,0,0.035,3896840000.0,1829.211003221,136389400.0,bfloat16_IMF_float,0.0075281276023797155,bfloat16,8,0.0556945520187737,72,5220,4800,56920.203125,,10053.0,7256.0,4.0
atax,float,32,bfloat16,bfloat16_IMF,1,0,0.035,1207740000.0,808.55866559,42270900.00000001,bfloat16_IMF_float,0.004270098835860752,bfloat16,8,0.0644477460610011,22,2244,1760,252035.078125,,10053.0,7256.0,4.0
bicg,float,32,bfloat16,bfloat16_IMF,1,0,0.034,1022980000.0,965.966903913,34781320.0,bfloat16_IMF_float,0.0035178455746338404,bfloat16,8,0.0239894151058488,42,2242,1760,7005.091309,,10053.0,7256.0,4.0
gemm,float,32,bfloat16,bfloat16_IMF,1,0,0.033,3531520000.0,1948.053729234,116540160.0,bfloat16_IMF_float,0.002322378803160187,bfloat16,8,0.0170679350521624,120,6352,5880,6430.719727,,10053.0,7256.0,4.0
gemver,float,32,bfloat16,bfloat16_IMF,1,0,0.035,1985040000.0,4523.396693398,69476400.0,bfloat16_IMF_float,0.00509290189649914,bfloat16,8,0.0129701139811543,440,4640,4020,45254740.0,,10053.0,7256.0,4.0
gesummv,float,32,bfloat16,bfloat16_IMF,1,0,0.035,599960000.0,607.53953232,20998600.000000004,bfloat16_IMF_float,0.006510935522208775,bfloat16,8,0.0089804131896198,16,1600,1072,11596.800781,,10053.0,7256.0,4.0
lu,float,32,bfloat16,bfloat16_IMF,1,0,0.036,4072720000.0,6096.110288171,146617920.0,bfloat16_IMF_float,0.0170103814232518,bfloat16,8,0.0294515432164485,400,21550,5130,261.519989,,10053.0,7256.0,4.0
ludcmp,float,32,bfloat16,bfloat16_IMF,1,0,0.036,4176200000.0,3354.819543415,150343200.0,bfloat16_IMF_float,1.1411990298485073,bfloat16,8,0.9633309296632904,20,22390,5910,261.519989,,10053.0,7256.0,4.0
mvt,float,32,bfloat16,bfloat16_IMF,1,0,0.034,1090040000.0,855.20209418,37061360.0,bfloat16_IMF_float,0.00525833116061193,bfloat16,8,0.026522292681525,40,2080,1600,5110.399902,,10053.0,7256.0,4.0
symm,float,32,bfloat16,bfloat16_IMF,1,0,0.034,2204760000.0,1950.940407367,74961840.0,bfloat16_IMF_float,0.0038464078244083494,bfloat16,8,0.016477330624946,160,4935,4560,43810.558594,,10053.0,7256.0,4.0
syr2k,float,32,bfloat16,bfloat16_IMF,1,0,0.034,3158620000.0,3094.923103397,107393080.00000001,bfloat16_IMF_float,0.0035172564049064958,bfloat16,8,0.0113723378510026,256,8872,8296,7960.319336,,10053.0,7256.0,4.0
syrk,float,32,bfloat16,bfloat16_IMF,1,0,0.034,2433040000.0,2810.650521773,82723360.0,bfloat16_IMF_float,0.007738321243189287,bfloat16,8,0.0109143384634948,256,4632,4216,6632.879883,,10053.0,7256.0,4.0
trmm,float,32,bfloat16,bfloat16_IMF,1,0,0.036,1239760000.0,1760.550201131,44631360.0,bfloat16_IMF_float,0.0035037094008398256,bfloat16,8,0.0094186798291961,160,1805,1600,5346.0,,10053.0,7256.0,4.0
2mm,float,16,bfloat16,bfloat16_IMF,1,0,0.034,3617300000.0,2039.772249973,122988200.00000001,bfloat16_IMF_float,0.0035878110984709317,bfloat16,8,0.0312137303294536,112,5700,5232,78566.398438,,10053.0,7256.0,4.0
3mm,float,16,bfloat16,bfloat16_IMF,1,0,0.035,3896840000.0,1823.376748151,136389400.0,bfloat16_IMF_float,0.0075281276023797155,bfloat16,8,0.0556945520187737,72,5220,4800,3557.512695,,10053.0,7256.0,4.0
atax,float,16,bfloat16,bfloat16_IMF,1,0,0.035,1207740000.0,787.062433095,42270900.00000001,bfloat16_IMF_float,0.004270098835860752,bfloat16,8,0.0644477460610011,22,2244,1760,31504.384766,,10053.0,7256.0,4.0
bicg,float,16,bfloat16,bfloat16_IMF,1,0,0.034,1022980000.0,935.581917917,34781320.0,bfloat16_IMF_float,0.0035178455746338404,bfloat16,8,0.0239894151058488,42,2242,1760,1751.272827,,10053.0,7256.0,4.0
gemm,float,16,bfloat16,bfloat16_IMF,1,0,0.033,3531520000.0,2042.794730524,116540160.0,bfloat16_IMF_float,0.0026064978409114977,bfloat16,8,0.0170302110736082,120,6352,5880,1615.359985,,10053.0,7256.0,4.0
gemver,float,16,bfloat16,bfloat16_IMF,1,0,0.035,1985040000.0,4595.804522808,69476400.0,bfloat16_IMF_float,0.004714929330734086,bfloat16,8,0.0129087187268873,440,4640,4020,1623528.25,,10053.0,7256.0,4.0
gesummv,float,16,bfloat16,bfloat16_IMF,1,0,0.035,599960000.0,626.371199082,20998600.000000004,bfloat16_IMF_float,0.006510935522208775,bfloat16,8,0.0089804131896198,16,1600,1072,2899.200195,,10053.0,7256.0,4.0
lu,float,16,bfloat16,bfloat16_IMF,1,0,0.036,4072720000.0,6020.673203234,146617920.0,bfloat16_IMF_float,0.0170103814232518,bfloat16,8,0.0294515432164485,400,21550,5130,130.759995,,10053.0,7256.0,4.0
ludcmp,float,16,bfloat16,bfloat16_IMF,1,0,0.036,4176200000.0,3355.448861039,150343200.0,bfloat16_IMF_float,1.1411990298485073,bfloat16,8,0.9633309296632904,20,22390,5910,130.759995,,10053.0,7256.0,4.0
mvt,float,16,bfloat16,bfloat16_IMF,1,0,0.034,1090040000.0,873.386269765,37061360.0,bfloat16_IMF_float,0.005197543088768336,bfloat16,8,0.0257947343310923,40,2080,1600,1281.599976,,10053.0,7256.0,4.0
symm,float,16,bfloat16,bfloat16_IMF,1,0,0.034,2204760000.0,1984.905660354,74961840.0,bfloat16_IMF_float,0.004243769558914952,bfloat16,8,0.0162746511744752,160,4935,4560,10961.280273,,10053.0,7256.0,4.0
syr2k,float,16,bfloat16,bfloat16_IMF,1,0,0.034,3158620000.0,2894.569577766,107393080.00000001,bfloat16_IMF_float,0.003434565508186269,bfloat16,8,0.0115999663374847,256,8872,8296,1997.759888,,10053.0,7256.0,4.0
syrk,float,16,bfloat16,bfloat16_IMF,1,0,0.034,2433040000.0,2708.792214215,82723360.0,bfloat16_IMF_float,0.007565582276810033,bfloat16,8,0.0109312490166515,256,4632,4216,1664.939941,,10053.0,7256.0,4.0
trmm,float,16,bfloat16,bfloat16_IMF,1,0,0.036,1239760000.0,1765.618334175,44631360.0,bfloat16_IMF_float,0.0031078234761779348,bfloat16,8,0.00935760352525,160,1805,1600,1341.0,,10053.0,7256.0,4.0
heat-3d,float,16,bfloat16,bfloat16_IMF,1,0,0.033,1583500000.0,2319.021771842,52255500.0,bfloat16_IMF_float,0.003018926906426906,bfloat16,8,0.0,125,8350,8100,416.0,,10053.0,7256.0,4.0
jacobi-1d,float,16,bfloat16,bfloat16_IMF,1,0,0.047,2942840000.0,1304.806746778,138313480.0,bfloat16_IMF_float,0.02893045124987351,bfloat16,8,0.0960204922577807,15,840,780,18.133333,,10053.0,7256.0,4.0
jacobi-2d,float,16,bfloat16,bfloat16_IMF,1,0,0.034,5540700000.0,4786.954845411,188383800.0,bfloat16_IMF_float,0.045790530159396735,bfloat16,8,0.0864332534314854,225,18250,16900,257.066681,,10053.0,7256.0,4.0
seidel-2d,float,16,bfloat16,bfloat16_IMF,1,0,0.034,8661660000.0,8028.737624311,294496440.0,bfloat16_IMF_float,0.03334815242630243,bfloat16,8,0.1018502442830744,400,30360,29160,320.799988,,10053.0,7256.0,4.0
2mm,float,2,bfloat16,bfloat16_IMF,1,0,0.034,3617300000.0,2028.766833406,122988200.00000001,bfloat16_IMF_float,0.0031901079813875005,bfloat16,8,0.0313085656542294,112,5700,5232,153.449997,,10053.0,7256.0,4.0
3mm,float,2,bfloat16,bfloat16_IMF,1,0,0.035,3896840000.0,1807.920009848,136389400.0,bfloat16_IMF_float,0.0075281276023797215,bfloat16,8,0.0556945520187737,72,5220,4800,0.868533,,10053.0,7256.0,4.0
atax,float,2,bfloat16,bfloat16_IMF,1,0,0.035,1207740000.0,771.762461999,42270900.00000001,bfloat16_IMF_float,0.004270098835860752,bfloat16,8,0.0644477460610011,22,2244,1760,61.532001,,10053.0,7256.0,4.0
bicg,float,2,bfloat16,bfloat16_IMF,1,0,0.035,1022980000.0,933.834566872,35804300.0,bfloat16_IMF_float,0.0035178455746338404,bfloat16,8,0.0239894151058488,42,2242,1760,27.363638,,10053.0,7256.0,4.0
gemm,float,2,bfloat16,bfloat16_IMF,1,0,0.033,3531520000.0,1995.245545629,116540160.0,bfloat16_IMF_float,0.002737736302707794,bfloat16,8,0.0178632354341723,120,6352,5880,26.92,,10053.0,7256.0,4.0
gemver,float,2,bfloat16,bfloat16_IMF,1,0,0.035,1985040000.0,4423.14175633,69476400.0,bfloat16_IMF_float,0.004092973278257037,bfloat16,8,0.0122850942381917,440,4640,4020,213.954514,,10053.0,7256.0,4.0
gesummv,float,2,bfloat16,bfloat16_IMF,1,0,0.036,599960000.0,619.090193099,21598560.0,bfloat16_IMF_float,0.006510935522208775,bfloat16,8,0.0089804131896198,16,1600,1072,45.300003,,10053.0,7256.0,4.0
lu,float,2,bfloat16,bfloat16_IMF,1,0,0.036,4072720000.0,6163.772622417,146617920.0,bfloat16_IMF_float,0.0170103814232518,bfloat16,8,0.0294515432164485,400,21550,5130,16.344999,,10053.0,7256.0,4.0
ludcmp,float,2,bfloat16,bfloat16_IMF,1,0,0.036,4176200000.0,4180.692765787,150343200.0,bfloat16_IMF_float,1.1411990298485073,bfloat16,8,0.9633309296632904,20,22390,5910,16.344999,,10053.0,7256.0,4.0
mvt,float,2,bfloat16,bfloat16_IMF,1,0,0.034,1090040000.0,875.174229,37061360.0,bfloat16_IMF_float,0.004702821176847274,bfloat16,8,0.0277177027748515,40,2080,1600,21.300001,,10053.0,7256.0,4.0
symm,float,2,bfloat16,bfloat16_IMF,1,0,0.034,2204760000.0,1989.992010353,74961840.0,bfloat16_IMF_float,0.004145262087158909,bfloat16,8,0.0161643000913595,160,4935,4560,173.160004,,10053.0,7256.0,4.0
syr2k,float,2,bfloat16,bfloat16_IMF,1,0,0.034,3158620000.0,2974.677500705,107393080.00000001,bfloat16_IMF_float,0.0036459846694889856,bfloat16,8,0.0119700951048268,256,8872,8296,32.894997,,10053.0,7256.0,4.0
syrk,float,2,bfloat16,bfloat16_IMF,1,0,0.034,2433040000.0,2757.497982227,82723360.0,bfloat16_IMF_float,0.007578043195821088,bfloat16,8,0.0116973822862227,256,4632,4216,27.484688,,10053.0,7256.0,4.0
trmm,float,2,bfloat16,bfloat16_IMF,1,0,0.036,1239760000.0,1749.806765985,44631360.0,bfloat16_IMF_float,0.003200478724514549,bfloat16,8,0.0098947748935114,160,1805,1600,21.9375,,10053.0,7256.0,4.0
heat-3d,float,2,bfloat16,bfloat16_IMF,1,0,0.032,1583500000.0,2487.662178374,50672000.0,bfloat16_IMF_float,0.003018926906426906,bfloat16,8,0.0,125,8350,8100,52.0,,10053.0,7256.0,4.0
jacobi-1d,float,2,bfloat16,bfloat16_IMF,1,0,0.048,2942840000.0,1326.336200221,141256320.0,bfloat16_IMF_float,0.028930451249873493,bfloat16,8,0.0960204922577807,15,840,780,10.0,,10053.0,7256.0,4.0
jacobi-2d,float,2,bfloat16,bfloat16_IMF,1,0,0.034,5540700000.0,4716.815266098,188383800.0,bfloat16_IMF_float,0.045790530159396714,bfloat16,8,0.0864332534314854,225,18250,16900,32.133335,,10053.0,7256.0,4.0
seidel-2d,float,2,bfloat16,bfloat16_IMF,1,0,0.034,8661660000.0,7802.911363519,294496440.0,bfloat16_IMF_float,0.03334815242630243,bfloat16,8,0.1018502442830744,400,30360,29160,40.099998,,10053.0,7256.0,4.0
2mm,float,1024,bfloat16,bfloat16_IMF,1,0,0.034,3617300000.0,1947.357157192,122988200.00000001,bfloat16_IMF_float,0.003617745780328164,bfloat16,8,0.0312375799537657,112,5700,5232,20595709952.0,,10053.0,7256.0,4.0
3mm,float,1024,bfloat16,bfloat16_IMF,1,0,0.035,3896840000.0,1820.794461169,136389400.0,bfloat16_IMF_float,0.0075281276023797155,bfloat16,8,0.0556945520187737,72,5220,4800,59685158912.0,,10053.0,7256.0,4.0
atax,float,1024,bfloat16,bfloat16_IMF,1,0,0.035,1207740000.0,772.293542762,42270900.00000001,bfloat16_IMF_float,0.004270098835860752,bfloat16,8,0.0644477460610011,22,2244,1760,8258685440.0,,10053.0,7256.0,4.0
bicg,float,1024,bfloat16,bfloat16_IMF,1,0,0.035,1022980000.0,884.111162457,35804300.0,bfloat16_IMF_float,0.0035178455746338404,bfloat16,8,0.0239894151058488,42,2242,1760,7173213.5,,10053.0,7256.0,4.0
gemm,float,1024,bfloat16,bfloat16_IMF,1,0,0.033,3531520000.0,1943.826615369,116540160.0,bfloat16_IMF_float,0.001481155097091242,bfloat16,8,0.0158532214934028,120,6352,5880,6554583.0,,10053.0,7256.0,4.0
gemver,float,1024,bfloat16,bfloat16_IMF,1,0,0.035,1985040000.0,4376.659531785,69476400.0,bfloat16_IMF_float,0.00542394889501129,bfloat16,8,0.0138985360684763,440,4640,4020,1324064060735488.0,,10053.0,7256.0,4.0
gesummv,float,1024,bfloat16,bfloat16_IMF,1,0,0.035,599960000.0,623.852710373,20998600.000000004,bfloat16_IMF_float,0.006510935522208775,bfloat16,8,0.0089804131896198,16,1600,1072,11875124.0,,10053.0,7256.0,4.0
lu,float,1024,bfloat16,bfloat16_IMF,1,0,0.036,4072720000.0,6196.313759833,146617920.0,bfloat16_IMF_float,0.0170103814232518,bfloat16,8,0.0294515432164485,400,21550,5130,8368.639648,,10053.0,7256.0,4.0
ludcmp,float,1024,bfloat16,bfloat16_IMF,1,0,0.036,4176200000.0,3468.64727286,150343200.0,bfloat16_IMF_float,1.1411990298485073,bfloat16,8,0.9633309296632904,20,22390,5910,8368.639648,,10053.0,7256.0,4.0
mvt,float,1024,bfloat16,bfloat16_IMF,1,0,0.034,1090040000.0,904.450365493,37061360.0,bfloat16_IMF_float,0.00533302268945094,bfloat16,8,0.0261859968349067,40,2080,1600,5217177.5,,10053.0,7256.0,4.0
symm,float,1024,bfloat16,bfloat16_IMF,1,0,0.034,2204760000.0,2100.258484063,74961840.0,bfloat16_IMF_float,0.0038968340625661485,bfloat16,8,0.0159202548971078,160,4935,4560,44827728.0,,10053.0,7256.0,4.0
syr2k,float,1024,bfloat16,bfloat16_IMF,1,0,0.034,3158620000.0,3159.412513517,107393080.00000001,bfloat16_IMF_float,0.003568876276254579,bfloat16,8,0.0115241151686064,256,8872,8296,8120893.0,,10053.0,7256.0,4.0
syrk,float,1024,bfloat16,bfloat16_IMF,1,0,0.034,2433040000.0,2800.125603464,82723360.0,bfloat16_IMF_float,0.007325135923820291,bfloat16,8,0.0105323786370036,256,4632,4216,6765404.0,,10053.0,7256.0,4.0
trmm,float,1024,bfloat16,bfloat16_IMF,1,0,0.036,1239760000.0,1697.860242095,44631360.0,bfloat16_IMF_float,0.0036124795261703734,bfloat16,8,0.0101155634146686,160,1805,1600,5456448.0,,10053.0,7256.0,4.0
heat-3d,float,1024,bfloat16,bfloat16_IMF,1,0,0.032,1583500000.0,2450.769500483,50672000.0,bfloat16_IMF_float,0.003018926906426906,bfloat16,8,0.0,125,8350,8100,26624.0,,10053.0,7256.0,4.0
jacobi-1d,float,1024,bfloat16,bfloat16_IMF,1,0,0.048,2942840000.0,1317.397310969,141256320.0,bfloat16_IMF_float,0.02893045124987351,bfloat16,8,0.0960204922577807,15,840,780,1160.533325,,10053.0,7256.0,4.0
jacobi-2d,float,1024,bfloat16,bfloat16_IMF,1,0,0.034,5540700000.0,3665.433474695,188383800.0,bfloat16_IMF_float,0.045790530159396735,bfloat16,8,0.0864332534314854,225,18250,16900,16452.267578,,10053.0,7256.0,4.0
seidel-2d,float,1024,bfloat16,bfloat16_IMF,1,0,0.034,8661660000.0,5148.407298141,294496440.0,bfloat16_IMF_float,0.03334815242630243,bfloat16,8,0.1018502442830744,400,30360,29160,20531.199219,,10053.0,7256.0,4.0
2mm,fixed,512,bfloat16,bfloat16_IMF,1,0,0.036,1996420000.0,1973.793997863,71871120.0,bfloat16_IMF_fixed,0.00827451061338748,bfloat16,8,0.0180553483427635,112,5700,5232,2574463744.0,1279.20166015625,10053.0,7256.0,4.0
3mm,fixed,512,bfloat16,bfloat16_IMF,1,0,0.039,2023360000.0,1714.16576528,78911040.0,bfloat16_IMF_fixed,0.008991571618601995,bfloat16,8,0.0195238088199564,72,5220,4800,3730322432.0,1396.001708984375,10053.0,7256.0,4.0
atax,fixed,512,bfloat16,bfloat16_IMF,1,0,0.04,821340000.0,1097.787740468,32853600.0,bfloat16_IMF_fixed,0.006705365033347235,bfloat16,8,0.0245579916596005,22,2244,1760,1032335680.0,1023.673583984375,10053.0,7256.0,4.0
bicg,fixed,512,bfloat16,bfloat16_IMF,1,0,0.037,647700000.0,1239.372532484,23964900.0,bfloat16_IMF_fixed,0.004934270517548721,bfloat16,8,0.0034903830443934,42,2242,1760,1793303.375,1077.94091796875,10053.0,7256.0,4.0
gemm,fixed,512,bfloat16,bfloat16_IMF,1,0,0.042,1889660000.0,2039.482295227,79365720.0,bfloat16_IMF_fixed,0.006368873669144817,bfloat16,8,0.0026181793756146,120,6352,5880,1638891.5,1128.072998046875,10053.0,7256.0,4.0
gemver,fixed,512,bfloat16,bfloat16_IMF,1,0,0.04,1555100000.0,4409.697419012,62204000.0,bfloat16_IMF_fixed,0.005863192532955742,bfloat16,8,0.004909719851986,440,4640,4020,41561861652480.0,1592.77392578125,10053.0,7256.0,4.0
gesummv,fixed,512,bfloat16,bfloat16_IMF,1,0,0.035,380520000.0,979.871978919,13318200.000000002,bfloat16_IMF_fixed,0.005174147741085327,bfloat16,8,0.0035826019574069,16,1600,1072,2968781.0,1110.765625,10053.0,7256.0,4.0
lu,fixed,512,bfloat16,bfloat16_IMF,1,0,0.04,3124220000.0,5449.316790174,124968800.0,bfloat16_IMF_fixed,0.015966647685967773,bfloat16,8,0.0152221714528864,400,21550,5130,4184.319824,1087.220947265625,10053.0,7256.0,4.0
ludcmp,fixed,512,bfloat16,bfloat16_IMF,1,0,0.042,3243580000.0,2617.687082388,136230360.0,bfloat16_IMF_fixed,75.81844921800193,bfloat16,8,,1,22390,5910,4184.319824,1231.76806640625,10053.0,7256.0,4.0
mvt,fixed,512,bfloat16,bfloat16_IMF,1,0,0.041,609920000.0,1255.58596407,25006720.0,bfloat16_IMF_fixed,0.004886150981436781,bfloat16,8,0.003108501009641,40,2080,1600,1304422.375,1057.568603515625,10053.0,7256.0,4.0
symm,fixed,512,bfloat16,bfloat16_IMF,1,0,0.03,2379040000.0,2362.512503418,71371200.0,bfloat16_IMF_fixed,0.07185100080660434,bfloat16,8,0.0724806637447059,160,4935,4560,11207209.0,1159.96728515625,10053.0,7256.0,4.0
syr2k,fixed,512,bfloat16,bfloat16_IMF,1,0,0.041,2883680000.0,3412.500235056,118230880.0,bfloat16_IMF_fixed,0.005678459091577033,bfloat16,8,0.0027058771761524,256,8872,8296,2030469.0,1164.5126953125,10053.0,7256.0,4.0
syrk,fixed,512,bfloat16,bfloat16_IMF,1,0,0.04,1480480000.0,2962.114814953,59219200.0,bfloat16_IMF_fixed,0.004665502729646177,bfloat16,8,0.0028522896966028,256,4632,4216,1691566.125,1032.786376953125,10053.0,7256.0,4.0
trmm,fixed,512,bfloat16,bfloat16_IMF,1,0,0.032,1251300000.0,1915.101396024,40041600.0,bfloat16_IMF_fixed,0.017639232674416052,bfloat16,8,0.0103670983039557,160,1805,1600,1364256.0,1050.71728515625,10053.0,7256.0,4.0
2mm,float,1,bfloat16,bfloat16_IMF,1,0,0.034,3644660000.0,1749.194580167,123918440.00000001,bfloat16_IMF_float,0.0034250025765955247,bfloat16,8,0.0309604565793997,112,5700,5232,19.18125,,10053.0,7256.0,4.0
3mm,float,1,bfloat16,bfloat16_IMF,1,0,0.035,3910240000.0,1522.256582295,136858400.0,bfloat16_IMF_float,0.007528127602379657,bfloat16,8,0.0556945520187737,72,5220,4800,0.183333,,10053.0,7256.0,4.0
atax,float,1,bfloat16,bfloat16_IMF,1,0,0.035,1205020000.0,642.03597888,42175700.00000001,bfloat16_IMF_float,0.004270098835860752,bfloat16,8,0.0644477460610011,22,2244,1760,7.6915,,10053.0,7256.0,4.0
bicg,float,1,bfloat16,bfloat16_IMF,1,0,0.035,1022860000.0,746.871539933,35800100.0,bfloat16_IMF_float,0.0035178455746338404,bfloat16,8,0.0239894151058488,42,2242,1760,6.840909,,10053.0,7256.0,4.0
gemm,float,1,bfloat16,bfloat16_IMF,1,0,0.033,3483620000.0,1701.605729434,114959460.0,bfloat16_IMF_float,0.0028625136643467505,bfloat16,8,0.0191174974584645,120,6352,5880,7.21,,10053.0,7256.0,4.0
gemver,float,1,bfloat16,bfloat16_IMF,1,0,0.035,1982860000.0,3855.28028701,69400100.0,bfloat16_IMF_float,0.003866856265127278,bfloat16,8,0.0120002833922919,440,4640,4020,18.203592,,10053.0,7256.0,4.0
gesummv,float,1,bfloat16,bfloat16_IMF,1,0,0.036,600120000.0,470.331335831,21604320.0,bfloat16_IMF_float,0.006510935522208775,bfloat16,8,0.0089804131896198,16,1600,1072,11.325001,,10053.0,7256.0,4.0
lu,float,1,bfloat16,bfloat16_IMF,1,0,0.036,4049840000.0,5330.02184003,145794240.0,bfloat16_IMF_float,0.0170103814232518,bfloat16,8,0.0294515432164485,400,21550,5130,8.1725,,10053.0,7256.0,4.0
ludcmp,float,1,bfloat16,bfloat16_IMF,1,0,0.036,4198460000.0,2944.131412935,151144560.0,bfloat16_IMF_float,1.1411990298485073,bfloat16,8,0.9633309296632904,20,22390,5910,8.1725,,10053.0,7256.0,4.0
mvt,float,1,bfloat16,bfloat16_IMF,1,0,0.034,1089800000.0,725.603116887,37053200.0,bfloat16_IMF_float,0.004983378327209995,bfloat16,8,0.028669797255447,40,2080,1600,5.75,,10053.0,7256.0,4.0
symm,float,1,bfloat16,bfloat16_IMF,1,0,0.034,2203560000.0,1767.023168605,74921040.0,bfloat16_IMF_float,0.004287637554641127,bfloat16,8,0.0164787832243577,160,4935,4560,43.830002,,10053.0,7256.0,4.0
syr2k,float,1,bfloat16,bfloat16_IMF,1,0,0.034,3159020000.0,2557.615361351,107406680.00000001,bfloat16_IMF_float,0.0038414657108702096,bfloat16,8,0.0121591499811087,256,8872,8296,9.046875,,10053.0,7256.0,4.0
syrk,float,1,bfloat16,bfloat16_IMF,1,0,0.034,2422400000.0,2446.639791556,82361600.0,bfloat16_IMF_float,0.007234574308001876,bfloat16,8,0.0139939837744394,256,4632,4216,7.291172,,10053.0,7256.0,4.0
trmm,float,1,bfloat16,bfloat16_IMF,1,0,0.036,1243140000.0,1560.42026482,44753040.0,bfloat16_IMF_float,0.00317581033771173,bfloat16,8,0.0101878620771663,160,1805,1600,5.765625,,10053.0,7256.0,4.0
jacobi-1d,float,1,bfloat16,bfloat16_IMF,1,0,0.048,3065600000.0,1150.956340055,147148800.0,bfloat16_IMF_float,0.028930451249873517,bfloat16,8,0.0960204922577806,15,840,780,10.0,,10053.0,7256.0,4.0
jacobi-2d,float,1,bfloat16,bfloat16_IMF,1,0,0.034,5549040000.0,3089.031760654,188667360.0,bfloat16_IMF_float,0.04579053015939675,bfloat16,8,0.0864332534314854,225,18250,16900,16.066668,,10053.0,7256.0,4.0
seidel-2d,float,1,bfloat16,bfloat16_IMF,1,0,0.034,8637960000.0,5102.203066657,293690640.0,bfloat16_IMF_float,0.03334815242630243,bfloat16,8,0.1018502442830744,400,30360,29160,20.049999,,10053.0,7256.0,4.0
heat-3d,float,1,bfloat16,bfloat16_IMF,1,0,0.035,1595460000.0,2260.460975234,55841100.00000001,bfloat16_IMF_float,0.0,bfloat16,8,0.0,125,8350,8100,26.0,,10053.0,7256.0,4.0
2mm,fixed,128,bfloat16,bfloat16_IMF,1,0,0.042,1752540000.0,2101.889457556,73606680.0,bfloat16_IMF_fixed,0.004511227086136849,bfloat16,8,0.0027274950245131,112,5700,5232,40225996.0,1274.465576171875,10053.0,7256.0,4.0
3mm,fixed,128,bfloat16,bfloat16_IMF,1,0,0.042,1921160000.0,1781.700862411,80688720.0,bfloat16_IMF_fixed,0.004378368542209507,bfloat16,8,0.0031153342343562,72,5220,4800,14571572.0,1371.75537109375,10053.0,7256.0,4.0
